# Nepali dictionary seed: word <TAB> frequency proxy. GENERATED — do not edit.
#
# Regenerate with: python tools/mkseed.py
#
# 8584 words from data/ne-words.sqlite3 + 246 hand-curated = 8692.
# The curated entries live in seed/curated-ne.tsv, which is the file to edit.
#
# 13 database words were skipped: they spell a conjunct with the Hindi
# anusvara (अंग्रेजी rather than अङ्ग्रेजी), which is the spelling this input
# method converts away from — seeding it would confirm it and keep it on top.
#
# The database has no frequencies, so the second column is a proxy: roots above
# generated forms, shorter above longer. It feeds `freq_bonus`, which chooses
# which fuzzy hits to keep when there are more than three — it does not decide
# where a candidate lands. That is distance from the literal reading, then
# alphabetical.
तटस्थ	396
तत्पर	396
तत्सम	396
तथापि	396
तदर्थ	396
तन्तु	396
तन्ना	396
तपोवन	396
तमासा	396
तरङ्ग	396
तरबार	396
तरलता	396
तराजु	396
तरिका	396
तरुनी	396
तरेली	396
तल्लो	396
तसर्थ	396
तस्कर	396
ताँती	396
तारिख	396
तारेख	396
तालिम	396
तिहाइ	396
तिहार	396
तीर्थ	396
तीव्र	396
तुच्छ	396
तुलना	396
तृतीय	396
तृप्त	396
तैनाथ	396
त्यति	396
त्राण	396
त्रास	396
थकाली	396
थचक्क	396
थप्पड	396
थिएटर	396
थुँगो	396
दङ्गा	396
दबदबा	396
दमाईं	396
दयनीय	396
दयालु	396
दरबार	396
दरिलो	396
दर्जन	396
दर्जा	396
दर्जी	396
दर्ता	396
दर्पण	396
दर्शक	396
दर्शन	396
दलाली	396
दशकौँ	396
दस्ता	396
दह्रो	396
दाँजो	396
दाउरा	396
दाउरे	396
दाखिल	396
दायरा	396
दायाँ	396
दिक्क	396
दिमाग	396
दिव्य	396
दीर्घ	396
दुःखद	396
दुःखी	396
दुखाइ	396
दुग्ध	396
दुलहा	396
दुलही	396
दुष्ट	396
दूषित	396
दृढता	396
दृश्य	396
देउडा	396
देवता	396
देहाय	396
दैत्य	396
दैनिक	396
दोकान	396
दोधार	396
दोभान	396
दौरान	396
द्रुत	396
द्वार	396
द्वीप	396
द्वेष	396
धनमाल	396
धन्दा	396
धमाधम	396
धमिरा	396
धमिलो	396
धम्की	396
धरपकड	396
धरातल	396
धरोहर	396
धरौटी	396
धर्ती	396
धर्ना	396
धारणा	396
धुवाँ	396
धूर्त	396
धैर्य	396
ध्यान	396
ध्येय	396
ध्रुव	396
ध्वंस	396
ध्वजा	396
ध्वनि	396
नक्कल	396
नक्सा	396
नगण्य	396
नतिजा	396
नथुनी	396
नब्बे	396
नमुना	396
नरिवल	396
नवजात	396
नाइके	396
नाइटो	396
नाचघर	396
नाजुक	396
निकाय	396
निकास	396
निगाह	396
निचोड	396
नित्य	396
निदान	396
निधार	396
निपुण	396
निमेष	396
निम्न	396
नियति	396
नियोग	396
निराश	396
निरीह	396
निवास	396
निषेध	396
निहित	396
निहुँ	396
नृत्य	396
नेत्र	396
नैतिक	396
नोकरी	396
न्याय	396
न्यून	396
पक्का	396
पक्षी	396
पखाला	396
पखेटा	396
पङ्खा	396
पङ्गु	396
पछाडि	396
पछुतो	396
पटकथा	396
पट्टि	396
पट्टी	396
पठनीय	396
पढ्नु	396
पत्ता	396
पत्थर	396
पत्नी	396
पनाति	396
पन्छी	396
पन्जा	396
पन्ना	396
परदेश	396
परलोक	396
पराजय	396
परिचय	396
परिणत	396
परिधि	396
परिसर	396
परेली	396
परेवा	396
पर्चा	396
पर्दा	396
पर्नु	396
पर्वत	396
पर्सि	396
पलायन	396
पल्टन	396
पल्लो	396
पसिना	396
पहाडी	396
पहिरो	396
पहिले	396
पहिलो	396
पहुँच	396
पाँचौ	396
पाइलो	396
पाउडर	396
पाउनु	396
पाठ्य	396
पातलो	396
पाताल	396
पात्र	396
पारखी	396
पारित	396
पार्क	396
पालना	396
पालिस	396
पिउनु	396
पिण्ड	396
पिसाब	396
पीडित	396
पुँजी	396
पुकार	396
पुछार	396
पुण्य	396
पुतला	396
पुतली	396
पुत्र	396
पुराण	396
पुरुष	396
पुरेत	396
पुलिस	396
पुष्ट	396
पुष्प	396
पूज्य	396
पूर्ण	396
पूर्व	396
पृतना	396
पृष्ठ	396
पैतृक	396
पोखरी	396
पोख्त	396
पोसाक	396
पोस्ट	396
पोहोर	396
प्याक	396
प्याज	396
प्यार	396
प्यास	396
प्रकट	396
प्रखर	396
प्रजा	396
प्रणय	396
प्रति	396
प्रथम	396
प्रथा	396
प्रबल	396
प्रभा	396
प्रभु	396
प्रलय	396
प्रसव	396
प्रहर	396
प्राण	396
प्रिय	396
प्रेत	396
प्रेस	396
प्रौढ	396
प्लेट	396
प्वाल	396
फटाफट	396
फटाहा	396
फत्ते	396
फन्को	396
फन्दा	396
फरक्क	396
फरिया	396
फर्सी	396
फलफूल	396
फलानो	396
फलामे	396
फाँसी	396
फाइदा	396
फागुन	396
फारसी	396
फार्म	396
फितलो	396
फिल्ड	396
फिस्स	396
फुटकर	396
फुत्त	396
फैलनु	396
फैसला	396
फोहरा	396
फोहोर	396
फ्याक	396
फ्रिज	396
फ्रेम	396
बक्खु	396
बक्नु	396
बखेडा	396
बग्गी	396
बग्नु	396
बङ्कर	396
बचेरा	396
बच्चा	396
बच्नु	396
बजिया	396
बज्नु	396
बज्यै	396
बटुवा	396
बटैया	396
बट्टा	396
बढाइँ	396
बढावा	396
बढिया	396
बढ्ता	396
बढ्नु	396
बत्ती	396
बदनाम	396
बदमास	396
बनावट	396
बन्जर	396
बन्दा	396
बन्दी	396
बन्धक	396
बन्धन	396
बन्धु	396
बन्नु	396
बबुरा	396
बयासी	396
बरबाद	396
बराजु	396
बराबर	396
बरामद	396
बरिलै	396
बरोबर	396
बर्कत	396
बर्खा	396
बर्खी	396
बर्ता	396
बर्दी	396
बर्फी	396
बर्बर	396
बर्मा	396
बलियो	396
बल्छी	396
बल्नु	396
बसाइँ	396
बसाहा	396
बस्ती	396
बस्नु	396
बहाना	396
बहाली	396
बहिरा	396
बहुदल	396
बहुधा	396
बहुमत	396
बाँकी	396
बाँझो	396
बाँडा	396
बाँदर	396
बाँधा	396
बाइबल	396
बाइसी	396
बाउनु	396
बाउसे	396
बाबरी	396
बायाँ	396
बारुद	396
बालिग	396
बाहिर	396
बाहुन	396
बाहेक	396
बाह्य	396
बाह्र	396
बिँडी	396
बिँडो	396
बिघ्न	396
बिचरा	396
बिछोड	396
बिजोग	396
बिदाइ	396
बिपना	396
बिमार	396
बियाँ	396
बिराम	396
बुँदा	396
बुँदे	396
बुझाइ	396
बृहत्	396
बेँसी	396
बेकरी	396
बेकार	396
बेकुफ	396
बेखबर	396
बेजोड	396
बेठीक	396
बेतोड	396
बेन्च	396
बेलुन	396
बेसरी	396
बेसार	396
बेहाल	396
बेहोस	396
बैठान	396
बोर्ड	396
बोलाइ	396
बोल्ड	396
बौद्ध	396
ब्याग	396
ब्याज	396
ब्रेक	396
भकारी	396
भक्ति	396
भगवती	396
भगवान	396
भगीरथ	396
भटमास	396
भट्टी	396
भत्ता	396
भद्दा	396
भन्नु	396
भयभीत	396
भयानक	396
भयावह	396
भरथेग	396
भरिया	396
भरोसा	396
भर्खर	396
भर्ती	396
भर्ना	396
भलिबल	396
भाँडा	396
भाइरस	396
भाउजू	396
भागवत	396
भाग्य	396
भानिज	396
भाषिक	396
भित्र	396
भिन्न	396
भीष्म	396
भुँडी	396
भुमरी	396
भूगोल	396
भूभाग	396
भैँसी	396
भोगाइ	396
भौतिक	396
भ्याट	396
भ्यान	396
भ्रमण	396
मंसिर	396
मखमली	396
मङ्गल	396
मजदुर	396
मजबुत	396
मझौला	396
मञ्चन	396
मण्डप	396
मण्डल	396
मतदान	396
मतभेद	396
मत्थर	396
मदरसा	396
मदिरा	396
मद्दत	396
मधुकर	396
मधुरो	396
मध्ये	396
मननीय	396
मनपरी	396
मनसाय	396
मनसुन	396
मनाही	396
मनोबल	396
मनोरम	396
मनोहर	396
मन्थन	396
मन्दी	396
मर्का	396
मर्जी	396
मर्नु	396
मलामी	396
मलिलो	396
मसिनो	396
मसिहा	396
मस्ती	396
महँगो	396
महन्त	396
महसुल	396
महसुस	396
महाजन	396
महान्	396
महाशय	396
महिने	396
महिमा	396
महिला	396
महोदय	396
माइलो	396
मातहत	396
मात्र	396
मानिस	396
मान्य	396
मामला	396
मार्ग	396
मार्च	396
मालती	396
मालिक	396
मालिस	396
मावली	396
मासिक	396
माहौल	396
मिजार	396
मिजास	396
मिठाइ	396
मिठास	396
मित्र	396
मिनेट	396
मियाँ	396
मिलान	396
मुकाम	396
मुकुट	396
मुक्त	396
मुख्य	396
मुग्ध	396
मुलुक	396
मुसहर	396
मुहान	396
मुहार	396
मूर्ख	396
मूर्त	396
मूलतः	396
मूल्य	396
मेसिन	396
मेहनत	396
मैथुन	396
मैदान	396
मैयाँ	396
मोक्ष	396
मोफसल	396
मोहडा	396
मोहनी	396
मोहित	396
मौखिक	396
मौनता	396
मौलिक	396
मौसमी	396
मौसूफ	396
म्याच	396
म्याद	396
म्यान	396
यथावत	396
यमदूत	396
यमराज	396
यसर्थ	396
यस्ता	396
याचना	396
यातना	396
यावत्	396
युक्त	396
युगीन	396
युद्ध	396
युनिट	396
युवती	396
योग्य	396
योजना	396
यौगिक	396
रक्षक	396
रक्षा	396
रक्सी	396
रजाइँ	396
रण्डी	396
रमणीय	396
रमिता	396
रवैया	396
रश्मि	396
रसायन	396
रसिलो	396
रहस्य	396
राँगो	396
राँडी	396
राइफल	396
राउटे	396
राजपथ	396
राज्य	396
रिक्त	396
रिहाइ	396
रुग्ण	396
रुद्र	396
रुमाल	396
रुवाइ	396
रुष्ट	396
रोजाइ	396
रोपनी	396
रोबोट	396
रोशनी	396
लक्षण	396
लगानी	396
लगायत	396
लचिलो	396
लज्जा	396
लट्ठी	396
लडाइँ	396
लडाकु	396
लड्नु	396
लत्ता	396
लम्पट	396
लस्कर	396
लाउनु	396
लाखौँ	396
लाचार	396
लायकु	396
लालसा	396
लाहुर	396
लिखित	396
लिङ्ग	396
लिप्त	396
लिलाम	396
लुप्त	396
लेखनी	396
लेखपढ	396
लेखाइ	396
लेन्स	396
लोकलय	396
लौकिक	396
ल्याब	396
वकालत	396
वक्ता	396
वयस्क	396
वरदान	396
वर्णन	396
वर्षा	396
वर्षे	396
वसन्त	396
वस्तु	396
वाक्क	396
वाक्य	396
वार्ड	396
वाल्ल	396
वासना	396
विकार	396
विकृत	396
विकेट	396
विघटन	396
विघ्न	396
विचरण	396
विचलन	396
विचार	396
विज्ञ	396
वितरक	396
वितरण	396
वित्त	396
विदेश	396
विधवा	396
विधान	396
विधेय	396
विनाश	396
विभाग	396
विभेद	396
विमति	396
विमान	396
विमुख	396
विम्ब	396
वियोग	396
विरलै	396
विराट	396
विराम	396
विरोध	396
विलास	396
विलीन	396
विवरण	396
विवाद	396
विवाह	396
विविध	396
विवेक	396
विशाल	396
विशेष	396
विश्व	396
विषाद	396
विष्ट	396
विहार	396
विहीन	396
वीरता	396
वीर्य	396
वृक्ष	396
वृद्ध	396
वेदना	396
वैदिक	396
वैद्य	396
वैशाख	396
व्यथा	396
व्याज	396
व्यास	396
शक्ति	396
शङ्का	396
शत्रु	396
शय्या	396
शान्त	396
शालीन	396
शिथिल	396
शिल्प	396
शिविर	396
शिशिर	396
शिष्ट	396
शिष्य	396
शीघ्र	396
शीर्ष	396
शुक्ल	396
शुद्ध	396
शुल्क	396
शुष्क	396
शूद्र	396
शून्य	396
शोषित	396
श्याम	396
श्रवण	396
श्राप	396
श्रेय	396
श्लोक	396
श्वेत	396
सँघार	396
संयोग	396
संवत्	396
संवाद	396
संवेग	396
संहार	396
सकुशल	396
सक्नु	396
सक्षम	396
सग्लो	396
सङ्कट	396
सङ्गत	396
सङ्गम	396
सङ्लो	396
सच्चा	396
सजावट	396
सजिलो	396
सज्जन	396
सञ्चय	396
सट्टा	396
सतर्क	396
सत्तल	396
सत्ता	396
सत्ते	396
सदस्य	396
सद्दे	396
सनाखत	396
सनातन	396
सन्चो	396
सन्धि	396
सफलता	396
सबेरै	396
समक्ष	396
समग्र	396
समर्थ	396
समस्त	396
समागम	396
समाधि	396
समापन	396
समिति	396
सम्भव	396
सरदार	396
सरलता	396
सरासर	396
सरुवा	396
सर्कस	396
सर्जक	396
सर्जन	396
सवारी	396
सशक्त	396
ससुरा	396
सस्तो	396
सहजता	396
सहमति	396
सहयोग	396
सहर्ष	396
सहवास	396
सहस्र	396
सहायक	396
सहारा	396
साँघु	396
साँचो	396
साँढे	396
सांसद	396
साइनो	396
साउती	396
साकार	396
साधना	396
साध्य	396
सापटी	396
साबिक	396
साबित	396
साबुन	396
सामना	396
सामान	396
सामेल	396
साम्य	396
सार्क	396
सालिक	396
साहसी	396
साहेब	396
सिँढी	396
सिकाइ	396
सिकार	396
सिद्ध	396
सिबाय	396
सिभिल	396
सिरान	396
सिर्फ	396
सीमित	396
सुकुल	396
सुखमय	396
सुझाव	396
सुटिङ	396
सुदूर	396
सुदृढ	396
सुधार	396
सुनार	396
सुबोध	396
सुरुङ	396
सुवास	396
सुशील	396
सुस्त	396
सूचना	396
सूचित	396
सूत्र	396
सूर्य	396
सृजना	396
सृजित	396
सेक्स	396
सैनिक	396
सैन्य	396
सोचाइ	396
सोरठी	396
सोलार	396
सोह्र	396
सौगात	396
सौम्य	396
सौर्य	396
स्किम	396
स्कोर	396
स्खलन	396
स्टाफ	396
स्टार	396
स्टिल	396
स्टोभ	396
स्टोर	396
स्तूप	396
स्थगन	396
स्थान	396
स्थित	396
स्थिर	396
स्थूल	396
स्नान	396
स्नेह	396
स्मरण	396
स्याउ	396
स्याल	396
स्रोत	396
स्वतः	396
स्वयं	396
स्वाङ	396
स्वाद	396
स्वीस	396
हकदार	396
हकहित	396
हचुवा	396
हठात्	396
हडताल	396
हड्डी	396
हतकडी	396
हत्या	396
हम्मे	396
हरियो	396
हलुका	396
हल्का	396
हल्ला	396
हविगत	396
हस्ती	396
हाँगो	396
हाँसो	396
हाइकु	396
हाकिम	396
हाजिर	396
हास्य	396
हिंसा	396
हिउँद	396
हितकर	396
हिसाब	396
हीनता	396
हुकुम	396
हुलाक	396
हेराइ	396
हैरान	396
होटेल	396
हौसला	396
ह्रास	396
ह्वेल	396
अँगालो	392
अँजुली	392
अँधेरो	392
अकमक्क	392
अकर्मक	392
अक्षता	392
अगुवाइ	392
अग्रणी	392
अग्रता	392
अग्रसर	392
अग्रिम	392
अघोषित	392
अङ्कित	392
अङ्गुर	392
अज्ञात	392
अज्ञान	392
अठारौँ	392
अतिवाद	392
अतृप्त	392
अत्यास	392
अदालती	392
अदृश्य	392
अद्भुत	392
अधिकतम	392
अधिकृत	392
अधैर्य	392
अध्ययन	392
अध्याय	392
अनायास	392
अनिकाल	392
अनिष्ट	392
अनुकरण	392
अनुकूल	392
अनुगमन	392
अनुचित	392
अनुदान	392
अनुदार	392
अनुपात	392
अनुभवी	392
अनुभूत	392
अनुमति	392
अनुमान	392
अनुराग	392
अनुरूप	392
अनुरोध	392
अनुवाद	392
अनुसरण	392
अनुसार	392
अनुहार	392
अनेकौं	392
अनैतिक	392
अन्ततः	392
अन्तिम	392
अन्त्य	392
अन्दाज	392
अन्यथा	392
अन्याय	392
अन्योल	392
अपदस्थ	392
अपराधी	392
अपरेटर	392
अपहरित	392
अपाङ्ग	392
अपूर्ण	392
अपूर्व	392
अप्रिय	392
अप्रिल	392
अप्सरा	392
अभिन्न	392
अभिमान	392
अभियान	392
अभियोग	392
अभिलेख	392
अभिशाप	392
अभिषेक	392
अभीष्ट	392
अभ्यास	392
अमात्य	392
अमूर्त	392
अमूल्य	392
अयोग्य	392
अर्चना	392
अर्थोक	392
अलगअलग	392
अलपत्र	392
अलमल्ल	392
अलिअलि	392
अलिकति	392
अलौकिक	392
अल्पमत	392
अवज्ञा	392
अवलोकन	392
अवस्था	392
अवार्ड	392
अविजित	392
अशान्त	392
अश्लील	392
अष्टमी	392
असक्षम	392
असफलता	392
असमर्थ	392
असम्भव	392
असरल्ल	392
असर्फी	392
असहमति	392
असहयोग	392
असाध्य	392
अस्त्र	392
अहिंसा	392
आइतबार	392
आइन्दा	392
आकर्षक	392
आकर्षण	392
आकृष्ट	392
आक्रमण	392
आक्षेप	392
आख्यान	392
आगलागी	392
आडम्बर	392
आत्मिक	392
आत्मीय	392
आदरणीय	392
आधारित	392
आधुनिक	392
आपत्ति	392
आमजनता	392
आयमूलक	392
आयातीत	392
आयुक्त	392
आयोजना	392
आयोजित	392
आराधना	392
आरोपित	392
आर्थिक	392
आलोचना	392
आलोचित	392
आवश्यक	392
आवागमन	392
आवासीय	392
आव्हान	392
आश्रित	392
आश्विन	392
आस्तिक	392
आह्वान	392
इङ्गित	392
इच्छुक	392
इतिहास	392
इन्कार	392
इन्जिन	392
इन्साफ	392
इस्लाम	392
उच्चतम	392
उच्चता	392
उडाउनु	392
उड्डयन	392
उत्खनन	392
उत्थान	392
उत्पात	392
उत्साह	392
उत्सुक	392
उदात्त	392
उदारता	392
उदासीन	392
उदाहरण	392
उद्गार	392
उद्घोष	392
उद्धरण	392
उद्धार	392
उद्धृत	392
उद्यमी	392
उद्यान	392
उद्योग	392
उन्नति	392
उन्नयन	392
उन्माद	392
उपक्रम	392
उपधारा	392
उपयोगी	392
उपल्लो	392
उपशाखा	392
उपसचिव	392
उपासना	392
उपियाँ	392
उब्जनी	392
उल्लास	392
उल्लेख	392
एकछत्र	392
एकदलीय	392
एकलौटी	392
एकाग्र	392
एकादशी	392
एकान्त	392
एकीकरण	392
एकीकृत	392
एजेन्ट	392
एम्बुस	392
ओछ्यान	392
कङ्काल	392
कङ्गाल	392
कटाक्ष	392
कटुवाल	392
कठिनाइ	392
कठोरता	392
कतिखेर	392
कतैकतै	392
कथाकार	392
कदाचित	392
कनिष्ठ	392
कन्तुर	392
कन्दरा	392
कपर्दी	392
कप्तान	392
कमजोरी	392
कमसेकम	392
कमाउनु	392
कमाण्ड	392
करदाता	392
करेन्ट	392
करोडौं	392
करौँती	392
कर्णेल	392
कर्तुत	392
कर्नाल	392
कलियुग	392
कलुषित	392
कल्पना	392
कल्याण	392
कवित्व	392
कविराज	392
कष्टकर	392
कसैकसै	392
कसैगरी	392
कस्तरी	392
कांस्य	392
काइँला	392
कागजात	392
काङलिङ	392
काट्नु	392
कात्रो	392
कानुनी	392
कान्छो	392
कान्ति	392
कान्लो	392
कामकाज	392
कामदार	392
कामयाव	392
काम्नु	392
कारणवश	392
कारिगर	392
कार्गो	392
कार्बन	392
कालजयी	392
किटानी	392
कित्ली	392
किनबेच	392
किनभने	392
किनमेल	392
किन्तु	392
किन्नु	392
किफायत	392
किम्बु	392
किराँत	392
किराया	392
किरिया	392
किर्ते	392
किर्ना	392
किल्ला	392
किसानी	392
किस्ता	392
किस्ती	392
किस्सा	392
कीटाणु	392
कीर्तन	392
कीर्ति	392
कुकर्म	392
कुखुरो	392
कुटपिट	392
कुटुरो	392
कुट्नु	392
कुण्ठा	392
कुण्डल	392
कुतूहल	392
कुन्दा	392
कुन्नि	392
कुपोषण	392
कुप्रो	392
कुम्भक	392
कुम्लो	392
कुरियर	392
कुरिलो	392
कुरीति	392
कुरौनी	392
कुर्ता	392
कुर्सी	392
कुलायन	392
कुल्ला	392
कुल्ली	392
कुशलता	392
कुशासन	392
कुस्ती	392
कुहिना	392
कुहिनु	392
कुहिरो	392
कृतघ्न	392
कृतज्ञ	392
केमिकल	392
केरकार	392
केस्रा	392
कैफियत	392
कोच्नु	392
कोणसभा	392
कोदालो	392
कोपिला	392
कोमलता	392
कोर्रा	392
कोलाहल	392
कोलोनी	392
कोल्टो	392
कोसेली	392
कौतूहल	392
क्याफे	392
क्यारे	392
क्रमशः	392
क्रमिक	392
क्रिया	392
क्षणभर	392
क्षणिक	392
क्षमता	392
खण्डहर	392
खण्डित	392
खतरनाक	392
खप्पिस	392
खबरदार	392
खरिदार	392
खलनायक	392
खानदान	392
खानपान	392
खारेजी	392
खाल्टो	392
खाल्डो	392
खासखुस	392
खास्टो	392
खित्का	392
खिल्ली	392
खुकुरी	392
खुकुलो	392
खुट्टो	392
खुद्रा	392
खुलस्त	392
खुलापन	392
खुलासा	392
खुलेआम	392
खुल्ला	392
खेताला	392
खेलकुद	392
खेलबाड	392
खेलाडी	392
खेलौना	392
खेल्नु	392
खोकिला	392
खोक्रो	392
खोज्नु	392
खोल्नु	392
ख्याति	392
गतिरोध	392
गतिशील	392
गभर्नर	392
गम्भीर	392
गरगहना	392
गलैँचा	392
गहकिलो	392
गहिराइ	392
गह्रौँ	392
गाउँघर	392
गाउँले	392
गाग्री	392
गीतकार	392
गुजारा	392
गुनासो	392
गुन्टा	392
गुन्डा	392
गुम्बा	392
गुराँस	392
गुलाफी	392
गुलियो	392
गृहस्थ	392
गृहिणी	392
गोठाले	392
गोठालो	392
गोरेटो	392
गौरवमय	392
ग्रन्थ	392
ग्रसित	392
ग्राहक	392
ग्लानि	392
घनिष्ठ	392
घनीभूत	392
घरधुरी	392
घरबारी	392
घरायसी	392
घरीघरी	392
घुइँचो	392
घुमफिर	392
घुम्टो	392
घुम्ती	392
घुलमिल	392
घोटाला	392
घोप्टो	392
चकमन्न	392
चट्टान	392
चट्याङ	392
चतुर्थ	392
चन्द्र	392
चरित्र	392
चर्चित	392
चलाउनु	392
चहलपहल	392
चाँदनी	392
चाइनिज	392
चाडबाड	392
चालचलन	392
चिउँडो	392
चितुवा	392
चित्रण	392
चिनजान	392
चिनारी	392
चिन्तक	392
चिन्तन	392
चिन्ता	392
चिप्लो	392
चिम्नी	392
चिरफार	392
चिल्लो	392
चुक्ता	392
चुचुरो	392
चुनावी	392
चुनौती	392
चुपचाप	392
चुम्बन	392
चुल्ठो	392
चुहावट	392
चैतन्य	392
चोक्टा	392
चोटपटक	392
चौतारो	392
चौपाया	392
चौबाटो	392
च्यानल	392
छत्तीस	392
छात्रा	392
छानबिन	392
छाप्नु	392
छाप्रो	392
छाम्नु	392
छिमेकी	392
छुट्टी	392
छुट्टै	392
छेउछाउ	392
छोटकरी	392
जङ्गली	392
जटिलता	392
जताततै	392
जतिखेर	392
जनगणना	392
जनजीवन	392
जननेता	392
जनमानस	392
जनमुखी	392
जनवादी	392
जनसमूह	392
जनसेना	392
जनसेवा	392
जनस्तर	392
जनाउनु	392
जनादेश	392
जनाधार	392
जन्मनु	392
जमर्को	392
जयन्ती	392
जलवायु	392
जसोतसो	392
जागरुक	392
जागिरे	392
जागृति	392
जातपात	392
जातिगत	392
जानकार	392
जान्नु	392
जालझेल	392
जासुसी	392
जाहेरी	392
जिउँदो	392
जिउनार	392
जित्नु	392
जिद्दी	392
जिन्सी	392
जिब्रो	392
जीवन्त	392
जीवाणु	392
जुक्ति	392
जुत्ता	392
जुनियर	392
जुनेली	392
जुम्रा	392
जुहारी	392
जेनतेन	392
जोडतोड	392
जोडदार	392
जोर्नी	392
ज्ञाता	392
ज्ञानी	392
ज्ञापन	392
ज्यादा	392
ज्यापू	392
ज्यामी	392
ज्याला	392
ज्वाइँ	392
ज्वाला	392
झङ्कार	392
झझल्को	392
झलमल्ल	392
झल्कनु	392
झस्कनु	392
झारपात	392
झिल्के	392
झ्याली	392
टुँडाल	392
टुक्रा	392
टुङ्गो	392
टुहुरो	392
टेन्डर	392
टेम्पो	392
ट्युसन	392
ठम्याइ	392
ठान्नु	392
ठेक्का	392
ठोकुवा	392
डराउनु	392
ड्याडी	392
ड्युटी	392
ढकमक्क	392
ढाकछोप	392
ढाल्नु	392
ढुकढुक	392
ढुकुटी	392
ढुङ्गा	392
ढुङ्गे	392
ढुङ्गो	392
ढुवानी	392
तटबन्ध	392
तत्काल	392
तत्त्व	392
तन्त्र	392
तपस्या	392
तपस्वी	392
तरकारी	392
तर्कना	392
तल्लीन	392
तस्करी	392
तस्बिर	392
तहसनहस	392
तालमेल	392
तालिका	392
ताल्चा	392
तिघ्रो	392
तिर्खा	392
तिर्नु	392
तृप्ति	392
तेर्सो	392
तोडफोड	392
त्यसरी	392
त्यागी	392
त्रसित	392
त्रस्त	392
त्रुटि	392
थाप्लो	392
थाल्नु	392
थुनुवा	392
थुप्रो	392
थोत्रो	392
दक्षता	392
दक्षिण	392
दण्डित	392
दनुवार	392
दम्पती	392
दरिद्र	392
दस्तुर	392
दाउपेच	392
दाखिला	392
दादुरा	392
दाम्लो	392
दालभात	392
दाहिने	392
दाह्रा	392
दाह्री	392
दिउँसो	392
दिनरात	392
दिनहुँ	392
दीक्षा	392
दुःखित	392
दुईचार	392
दुब्लो	392
दुर्गम	392
दुर्बल	392
दुर्लभ	392
दुलाहा	392
दृष्टि	392
देख्नु	392
देब्रे	392
दोबाटो	392
दोब्बर	392
दोभाषे	392
दोसाँध	392
दोस्रो	392
दोहोरी	392
दोहोरो	392
दौँतरी	392
द्योतक	392
द्रविड	392
द्वारा	392
धनराशि	392
धनाढ्य	392
धाँधली	392
धारिलो	392
धार्नी	392
धूमधाम	392
ध्वस्त	392
नक्कली	392
नपुंसक	392
नयाँपन	392
नरनारी	392
नरसिंह	392
नर्सरी	392
नवगठित	392
नवयुवक	392
नवीनतम	392
नवीनता	392
नवोदित	392
नागरिक	392
नाङ्गो	392
नाचगान	392
नाजायज	392
नाटकीय	392
नातिनी	392
नापतौल	392
नाबालक	392
नामकरण	392
नाम्लो	392
नायिका	392
नारायण	392
नालायक	392
नास्ता	392
निकटतम	392
निकटता	392
निकाला	392
निकासा	392
निकासी	392
निद्रा	392
निन्दा	392
निबन्ध	392
निमुखा	392
निम्तो	392
नियमित	392
नियोजन	392
निराशा	392
निरूपण	392
निर्जन	392
निर्णय	392
निर्भर	392
निर्मम	392
निर्मल	392
निवारण	392
निवेदन	392
निशाना	392
निश्चय	392
निष्ठा	392
न्यानो	392
पक्राउ	392
पक्षधर	392
पक्षीय	392
पचासौँ	392
पच्चीस	392
पञ्चमी	392
पठाउनु	392
पण्डित	392
पत्यार	392
पदार्थ	392
पदावधि	392
पदावली	392
पद्धति	392
पन्ध्र	392
पब्लिक	392
परदेशी	392
परन्तु	392
परमाणु	392
परस्पर	392
पराजित	392
परास्त	392
परिकार	392
परिचित	392
परिणति	392
परिणाम	392
परिमाण	392
परिवेश	392
परिषद्	392
परोक्ष	392
पर्खाइ	392
पर्खाल	392
पर्यटक	392
पर्यटन	392
पर्याय	392
पर्वते	392
पवित्र	392
पश्चिम	392
पहलमान	392
पहिचान	392
पहेँलो	392
पाँचौँ	392
पाइन्ट	392
पाउन्ड	392
पाखुरो	392
पाठेघर	392
पाण्डा	392
पारवहन	392
पार्नु	392
पालुवा	392
पाल्नु	392
पाशविक	392
पाहुना	392
पिँजडा	392
पिकनिक	392
पिच्छे	392
पित्तल	392
पुग्नु	392
पुच्छर	392
पुजारी	392
पुत्री	392
पुत्ला	392
पुरातन	392
पुरानो	392
पुर्खा	392
पुर्जी	392
पुलकित	392
पुष्टि	392
पुस्तक	392
पुस्ता	392
पूजनीय	392
पूर्ति	392
पूर्वी	392
पृथकता	392
पृथ्वी	392
पेन्सन	392
पैठारी	392
पैतालो	392
पोलियो	392
पोष्टर	392
प्रकरण	392
प्रकार	392
प्रकाश	392
प्रकोप	392
प्रगति	392
प्रगाढ	392
प्रचलन	392
प्रचार	392
प्रचुर	392
प्रजनन	392
प्रणाम	392
प्रताप	392
प्रतीक	392
प्रतीत	392
प्रदान	392
प्रदेश	392
प्रधान	392
प्रभात	392
प्रभाव	392
प्रमाण	392
प्रमुख	392
प्रयास	392
प्रयोग	392
प्रवचन	392
प्रवास	392
प्रवाह	392
प्रवीण	392
प्रवेश	392
प्रश्न	392
प्रष्ट	392
प्रसाद	392
प्रसार	392
प्रहरी	392
प्रहसन	392
प्रहार	392
प्राणी	392
प्रायः	392
प्रीति	392
प्रेमी	392
प्रेसर	392
प्लेयर	392
